country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Belgium,BEL,2021-01-04,796.0,796.0,,,71.0,0.01,0.01,,6.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-05,2499.0,2499.0,,1703.0,314.0,0.02,0.02,,27.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-06,6384.0,6384.0,,3885.0,801.0,0.06,0.06,,69.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-07,14566.0,14566.0,,8182.0,1969.0,0.13,0.13,,170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-08,23806.0,23806.0,,9240.0,3287.0,0.21,0.21,,284.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-09,27012.0,27012.0,,3206.0,3745.0,0.23,0.23,,323.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-10,27413.0,27413.0,,401.0,3803.0,0.24,0.24,,328.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-11,32993.0,32993.0,,5580.0,4600.0,0.28,0.28,,397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-12,48693.0,48693.0,,15700.0,6599.0,0.42,0.42,,569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-13,70094.0,70094.0,,21401.0,9101.0,0.6,0.6,,785.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-14,93311.0,93311.0,,23217.0,11249.0,0.81,0.81,,971.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-15,116617.0,116617.0,,23306.0,13259.0,1.01,1.01,,1144.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-16,121775.0,121775.0,,5158.0,13538.0,1.05,1.05,,1168.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-17,125079.0,125079.0,,3304.0,13952.0,1.08,1.08,,1204.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-18,136106.0,135997.0,109.0,11027.0,14730.0,1.17,1.17,0.0,1271.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-19,155340.0,155050.0,290.0,19234.0,15235.0,1.34,1.34,0.0,1315.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-20,176560.0,175847.0,713.0,21220.0,15209.0,1.52,1.52,0.01,1312.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-21,206670.0,205956.0,714.0,30110.0,16194.0,1.78,1.78,0.01,1397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-22,236091.0,235345.0,746.0,29421.0,17068.0,2.04,2.03,0.01,1473.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-23,244387.0,243634.0,753.0,8296.0,17516.0,2.11,2.1,0.01,1511.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-24,246263.0,245510.0,753.0,1876.0,17312.0,2.12,2.12,0.01,1494.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-25,257524.0,256771.0,753.0,11261.0,17345.0,2.22,2.22,0.01,1497.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-26,270200.0,267740.0,2460.0,12676.0,16409.0,2.33,2.31,0.02,1416.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-27,286657.0,280789.0,5868.0,16457.0,15728.0,2.47,2.42,0.05,1357.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-28,309701.0,296351.0,13350.0,23044.0,14719.0,2.67,2.56,0.12,1270.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-29,330760.0,308487.0,22273.0,21059.0,13524.0,2.85,2.66,0.19,1167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-30,335224.0,310077.0,25147.0,4464.0,12977.0,2.89,2.68,0.22,1120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-01-31,336127.0,310652.0,25475.0,903.0,12838.0,2.9,2.68,0.22,1108.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-01,343813.0,314580.0,29233.0,7686.0,12327.0,2.97,2.71,0.25,1064.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-02,367735.0,324745.0,42990.0,23922.0,13934.0,3.17,2.8,0.37,1202.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-03,398358.0,334801.0,63557.0,30623.0,15957.0,3.44,2.89,0.55,1377.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-04,432149.0,344729.0,87420.0,33791.0,17493.0,3.73,2.97,0.75,1509.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-05,462670.0,352656.0,110014.0,30521.0,18844.0,3.99,3.04,0.95,1626.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-06,469127.0,353898.0,115229.0,6457.0,19129.0,4.05,3.05,0.99,1651.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-07,472500.0,354206.0,118294.0,3373.0,19482.0,4.08,3.06,1.02,1681.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-08,482571.0,356544.0,126027.0,10071.0,19823.0,4.16,3.08,1.09,1710.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-09,510078.0,364595.0,145483.0,27507.0,20335.0,4.4,3.15,1.26,1755.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-10,535368.0,371219.0,164149.0,25290.0,19573.0,4.62,3.2,1.42,1689.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-11,571456.0,379251.0,192205.0,36088.0,19901.0,4.93,3.27,1.66,1717.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-12,605612.0,385918.0,219694.0,34156.0,20420.0,5.23,3.33,1.9,1762.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-13,614197.0,386481.0,227716.0,8585.0,20724.0,5.3,3.33,1.96,1788.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-14,616113.0,386554.0,229559.0,1916.0,20516.0,5.32,3.34,1.98,1770.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-15,629725.0,388598.0,241127.0,13612.0,21022.0,5.43,3.35,2.08,1814.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-16,644170.0,392607.0,251563.0,14445.0,19156.0,5.56,3.39,2.17,1653.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-17,663833.0,399702.0,264131.0,19663.0,18352.0,5.73,3.45,2.28,1583.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-18,691576.0,410624.0,280952.0,27743.0,17160.0,5.97,3.54,2.42,1481.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-19,722200.0,428334.0,293866.0,30624.0,16655.0,6.23,3.7,2.54,1437.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-20,728123.0,432684.0,295439.0,5923.0,16275.0,6.28,3.73,2.55,1404.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-21,730274.0,434572.0,295702.0,2151.0,16309.0,6.3,3.75,2.55,1407.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-22,742810.0,444293.0,298517.0,12536.0,16155.0,6.41,3.83,2.58,1394.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-23,762619.0,456460.0,306159.0,19809.0,16921.0,6.58,3.94,2.64,1460.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-24,785507.0,471215.0,314292.0,22888.0,17382.0,6.78,4.07,2.71,1500.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-25,817006.0,493905.0,323101.0,31499.0,17919.0,7.05,4.26,2.79,1546.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-26,848651.0,518887.0,329764.0,31645.0,18064.0,7.32,4.48,2.85,1559.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-27,852940.0,522419.0,330521.0,4289.0,17831.0,7.36,4.51,2.85,1539.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-02-28,853763.0,522998.0,330765.0,823.0,17641.0,7.37,4.51,2.85,1522.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-01,867120.0,533666.0,333454.0,13357.0,17759.0,7.48,4.6,2.88,1532.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-02,890471.0,550263.0,340208.0,23351.0,18265.0,7.68,4.75,2.94,1576.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-03,920095.0,573920.0,346175.0,29624.0,19227.0,7.94,4.95,2.99,1659.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-04,969051.0,614489.0,354562.0,48956.0,21721.0,8.36,5.3,3.06,1874.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-05,1012299.0,651485.0,360814.0,43248.0,23378.0,8.73,5.62,3.11,2017.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-06,1020758.0,659233.0,361525.0,8459.0,23974.0,8.81,5.69,3.12,2069.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-07,1022228.0,660526.0,361702.0,1470.0,24066.0,8.82,5.7,3.12,2077.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-08,1039435.0,675772.0,363663.0,17207.0,24616.0,8.97,5.83,3.14,2124.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-09,1067773.0,697116.0,370657.0,28338.0,25329.0,9.21,6.02,3.2,2185.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-10,1103261.0,723653.0,379608.0,35488.0,26167.0,9.52,6.24,3.28,2258.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-11,1156711.0,767237.0,389474.0,53450.0,26809.0,9.98,6.62,3.36,2313.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-12,1200342.0,797833.0,402509.0,43631.0,26863.0,10.36,6.88,3.47,2318.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-13,1209902.0,805345.0,404557.0,9560.0,27021.0,10.44,6.95,3.49,2331.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-14,1211315.0,805487.0,405828.0,1413.0,27012.0,10.45,6.95,3.5,2331.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-15,1241674.0,831244.0,410430.0,30359.0,28891.0,10.71,7.17,3.54,2493.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-16,1287839.0,873307.0,414532.0,46165.0,31438.0,11.11,7.54,3.58,2713.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-17,1334893.0,911709.0,423184.0,47054.0,33090.0,11.52,7.87,3.65,2855.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-18,1408718.0,969024.0,439694.0,73825.0,36001.0,12.16,8.36,3.79,3106.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-19,1474924.0,1016655.0,458269.0,66206.0,39226.0,12.73,8.77,3.95,3385.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-20,1496795.0,1037186.0,459609.0,21871.0,40985.0,12.91,8.95,3.97,3536.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-21,1497695.0,1037575.0,460120.0,900.0,40911.0,12.92,8.95,3.97,3530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-22,1529931.0,1064696.0,465235.0,32236.0,41180.0,13.2,9.19,4.01,3553.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-23,1577381.0,1106598.0,470783.0,47450.0,41363.0,13.61,9.55,4.06,3569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-24,1637515.0,1156371.0,481144.0,60134.0,43232.0,14.13,9.98,4.15,3730.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-25,1712783.0,1212198.0,500585.0,75268.0,43438.0,14.78,10.46,4.32,3748.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-26,1781101.0,1262030.0,519071.0,68318.0,43740.0,15.37,10.89,4.48,3774.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-27,1803147.0,1280359.0,522788.0,22046.0,43765.0,15.56,11.05,4.51,3776.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-28,1805481.0,1281748.0,523733.0,2334.0,43969.0,15.58,11.06,4.52,3794.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-29,1828851.0,1299927.0,528924.0,23370.0,42703.0,15.78,11.22,4.56,3685.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-30,1860648.0,1326180.0,534468.0,31797.0,40467.0,16.05,11.44,4.61,3492.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-03-31,1944658.0,1399285.0,545373.0,84010.0,43878.0,16.78,12.07,4.71,3786.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-01,2045418.0,1475757.0,569661.0,100760.0,47519.0,17.65,12.73,4.92,4100.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-02,2126635.0,1539864.0,586771.0,81217.0,49362.0,18.35,13.29,5.06,4259.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-03,2147310.0,1559241.0,588069.0,20675.0,49166.0,18.53,13.45,5.07,4242.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-04,2147387.0,1559253.0,588134.0,77.0,48844.0,18.53,13.45,5.07,4214.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-05,2161928.0,1571185.0,590743.0,14541.0,47582.0,18.65,13.56,5.1,4106.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-06,2208408.0,1608771.0,599637.0,46480.0,49680.0,19.06,13.88,5.17,4287.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-07,2254397.0,1645220.0,609177.0,45989.0,44248.0,19.45,14.2,5.26,3818.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-08,2377927.0,1753406.0,624521.0,123530.0,47501.0,20.52,15.13,5.39,4099.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-09,2510351.0,1871277.0,639074.0,132424.0,54817.0,21.66,16.15,5.51,4730.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-10,2578191.0,1935270.0,642921.0,67840.0,61554.0,22.25,16.7,5.55,5311.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-11,2582055.0,1938824.0,643231.0,3864.0,62095.0,22.28,16.73,5.55,5358.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-12,2629269.0,1977782.0,651487.0,47214.0,66763.0,22.69,17.07,5.62,5761.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-13,2700880.0,2041499.0,659381.0,71611.0,70353.0,23.3,17.61,5.69,6070.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-14,2799343.0,2116742.0,682601.0,98463.0,77849.0,24.15,18.26,5.89,6717.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-15,2909194.0,2201925.0,707269.0,109851.0,75895.0,25.1,19.0,6.1,6549.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-16,3002198.0,2278814.0,723384.0,93004.0,70264.0,25.9,19.66,6.24,6063.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-17,3060195.0,2331204.0,728991.0,57997.0,68858.0,26.4,20.11,6.29,5941.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-18,3066160.0,2337102.0,729058.0,5965.0,69158.0,26.46,20.17,6.29,5967.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-19,3125750.0,2392674.0,733076.0,59590.0,70926.0,26.97,20.64,6.33,6120.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-20,3174391.0,2438601.0,735790.0,48641.0,67644.0,27.39,21.04,6.35,5837.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-21,3264332.0,2524472.0,739860.0,89941.0,66427.0,28.17,21.78,6.38,5732.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-22,3355486.0,2610583.0,744903.0,91154.0,63756.0,28.95,22.53,6.43,5501.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-23,3423285.0,2672453.0,750832.0,67799.0,60155.0,29.54,23.06,6.48,5190.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-24,3467479.0,2714987.0,752492.0,44194.0,58183.0,29.92,23.43,6.49,5020.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-25,3473739.0,2721232.0,752507.0,6260.0,58226.0,29.97,23.48,6.49,5024.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
Belgium,BEL,2021-04-26,3529655.0,2771726.0,757929.0,55916.0,57701.0,30.46,23.92,6.54,4979.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Sciensano,https://epistat.wiv-isp.be/covid/
